ClientID,AccountID,TotalTransactionAmount
611,509,515524.0
612,509,515524.0
3747,3098,515232.2
2892,2395,514817.9
405,331,514694.9
3927,3247,514407.2
1116,927,513708.3
1454,1205,513097.8
1455,1205,513097.8
1584,1310,513083.5
757,630,512873.6
904,754,512753.7
1088,903,512308.9
4528,3753,511876.7
3521,2914,511532.1
783,653,511348.2
784,653,511348.2
1092,907,510630.8
4044,3345,510532.3
2990,2476,509437.9
2991,2476,509437.9
4591,3810,508701.9
2857,2364,508014.8
2292,1889,507704.5
1561,1291,507532.8
1562,1291,507532.8
724,605,507097.3
4281,3547,506965.1
666,553,506917.7
1425,1183,506404.0
1426,1183,506404.0
993,826,506232.1
524,436,505832.3
525,436,505832.3
535,444,505498.8
4051,3350,505073.1
4052,3350,505073.1
4286,3551,505068.0
653,542,504175.7
2459,2024,503705.5
4115,3404,503636.1
1871,1543,503444.0
812,676,503024.0
4131,3417,502909.6
1108,919,502752.2
2025,1669,502256.7
2026,1669,502256.7
3681,3045,501902.9
3682,3045,501902.9
2380,1958,501533.1
2381,1958,501533.1
2053,1690,501500.0
1417,1177,501452.1
4661,3867,501180.3
80,69,501135.0
3695,3056,501123.5
3696,3056,501123.5
1659,1371,500442.2
2286,1884,500252.4
1331,1110,499059.7
1150,954,498327.2
2508,2069,498057.5
2509,2069,498057.5
1390,1156,496688.6
318,264,496339.5
4725,3919,495963.8
4726,3919,495963.8
1748,1440,495599.0
4229,3501,495417.6
2287,1885,494793.4
2890,2394,494595.4
2891,2394,494595.4
1671,1381,494290.2
1672,1381,494290.2
420,343,494115.7
356,293,493799.5
357,293,493799.5
127,105,493759.9
862,719,493428.9
2801,2315,493246.1
437,359,493032.0
7614,6306,492002.1
3388,2804,491948.2
4500,3730,491692.4
2519,2077,491304.4
11252,9140,490891.1
2858,2365,490495.0
3617,2995,489644.9
3096,2565,489436.3
110,93,488768.1
2462,2027,488486.0
3470,2871,488425.4
4484,3719,488257.7
3997,3305,487670.4
890,742,486869.4
4090,3382,486850.6
3535,2927,486797.5
4140,3425,486715.6
1463,1212,486207.0
1896,1564,485810.5
4483,3718,485806.0
4323,3583,485340.9
4324,3583,485340.9
2037,1677,485076.6
2079,1714,484741.9
950,793,484704.4
951,793,484704.4
961,802,484703.9
5180,4301,484693.2
4813,3992,483396.2
851,710,481979.7
852,710,481979.7
2153,1776,481558.1
756,629,481096.7
2735,2259,480248.5
2000,1650,480170.3
1966,1622,480071.8
3226,2671,480000.1
3170,2627,479521.5
3171,2627,479521.5
431,353,479205.0
3766,3114,478849.5
2478,2041,478434.5
1964,1620,478177.0
1090,905,478108.6
1903,1570,478092.2
1725,1423,477716.2
1726,1423,477716.2
4234,3506,477001.2
3076,2548,476867.0
2645,2185,476525.6
3684,3047,476339.3
3732,3085,475987.1
1534,1271,475935.6
1574,1301,475917.5
3002,2487,475696.3
654,543,475271.0
1472,1219,475245.9
3908,3231,474930.6
3909,3231,474930.6
70,61,474569.4
71,61,474569.4
5404,4480,474176.9
1947,1606,474171.7
1462,1211,473782.1
1703,1406,473780.9
1704,1406,473780.9
2528,2085,473477.8
3943,3259,473401.7
194,161,472950.3
3109,2577,472754.4
1459,1208,472745.0
3850,3185,472341.6
3851,3185,472341.6
2865,2371,472171.7
2866,2371,472171.7
4040,3342,472101.1
4041,3342,472101.1
2818,2330,470551.7
4243,3514,470523.6
2659,2197,470521.7
3286,2721,469475.5
3287,2721,469475.5
3921,3242,469260.0
1085,901,468791.7
4681,3884,468756.8
4682,3884,468756.8
11266,9153,468383.7
11267,9153,468383.7
1956,1613,468243.6
2230,1839,468176.1
1803,1488,467993.1
4394,3644,467921.7
1979,1633,467355.8
1854,1530,466848.9
2255,1859,466684.9
677,564,466326.4
1124,933,465923.4
1375,1144,465349.8
1432,1188,464909.2
3833,3169,464411.5
465,385,464184.1
187,155,464116.9
2915,2413,463341.5
350,288,462674.9
4037,3339,462028.5
4344,3601,461605.2
5030,4173,461352.5
1337,1115,461295.5
1338,1115,461295.5
2494,2055,460542.4
606,504,459425.4
430,352,459264.4
4349,3606,458900.1
4350,3606,458900.1
3144,2606,457425.0
3145,2606,457425.0
2247,1852,456595.6
1433,1189,456259.9
1434,1189,456259.9
1686,1393,454333.4
1687,1393,454333.4
4320,3581,454001.0
4226,3498,453607.6
4171,3449,452006.4
2371,1950,451846.4
619,516,451203.2
620,516,451203.2
4557,3780,450231.8
4558,3780,450231.8
3300,2734,450033.7
2319,1909,449733.6
1843,1520,449586.5
1892,1561,448600.7
1893,1561,448600.7
4580,3800,447520.1
912,762,447433.0
3071,2544,447058.0
667,554,446030.2
2385,1961,446004.9
2386,1961,446004.9
4310,3572,445445.0
4634,3844,445144.8
4635,3844,445144.8
102,86,444893.8
103,86,444893.8
3045,2523,444677.6
2962,2453,444350.8
2963,2453,444350.8
3412,2823,444207.6
3413,2823,444207.6
3349,2774,444116.6
3704,3063,443292.2
1137,943,442661.3
2883,2388,441524.6
2236,1844,441437.6
178,148,440791.7
1056,877,440701.2
2182,1802,440551.8
2183,1802,440551.8
4209,3482,440449.2
2954,2447,440154.1
2955,2447,440154.1
1875,1546,439011.8
2830,2342,438702.5
4341,3598,437776.5
4092,3384,437730.7
1790,1477,437226.1
4370,3623,437197.2
2781,2297,437106.1
2389,1964,436983.8
1006,836,436823.5
1007,836,436823.5
4261,3530,435670.4
1385,1152,435653.4
1386,1152,435653.4
700,582,434855.1
4275,3542,434786.5
1237,1030,434585.1
2231,1840,433702.8
1635,1349,433675.2
1636,1349,433675.2
2467,2032,433593.4
3500,2896,433398.4
4593,3812,433183.9
1481,1228,432843.5
1794,1481,432774.7
2608,2155,432384.6
3751,3102,432260.6
3752,3102,432260.6
1869,1542,432105.5
1870,1542,432105.5
910,760,432017.6
1493,1238,431875.7
1494,1238,431875.7
1015,842,431708.0
1016,842,431708.0
1736,1431,431677.4
2042,1682,431002.7
540,449,430326.8
541,449,430326.8
3761,3110,430104.3
648,538,429423.3
1021,847,428587.9
720,601,427848.7
5487,4550,427744.4
3795,3139,425954.4
4143,3428,425410.0
4144,3428,425410.0
534,443,425353.7
1527,1265,425311.4
1781,1469,425053.0
2901,2403,425038.1
2601,2150,424715.2
2602,2150,424715.2
13246,10774,424433.4
2554,2110,424433.2
4767,3952,423694.5
4508,3736,423495.5
4509,3736,423495.5
748,623,423252.6
749,623,423252.6
3722,3078,423170.3
1508,1249,422774.8
3213,2661,422330.8
2404,1979,422198.9
2405,1979,422198.9
3686,3049,421970.2
2631,2174,421790.4
2632,2174,421790.4
2325,1915,421755.2
2274,1874,421665.9
2275,1874,421665.9
2444,2012,421524.9
1645,1358,421038.3
1473,1220,420991.5
1303,1085,420823.4
1905,1572,420771.1
1674,1383,420462.7
4221,3493,420281.1
898,749,420133.8
899,749,420133.8
2791,2307,420083.8
288,238,419503.0
894,746,419188.5
3956,3268,417859.5
3957,3268,417859.5
3567,2953,417800.5
4514,3741,417609.5
1276,1063,417542.5
4264,3533,417442.1
3758,3108,416951.7
3759,3108,416951.7
322,267,416819.4
323,267,416819.4
2418,1990,416628.6
609,507,416256.2
3881,3209,415899.3
3882,3209,415899.3
1722,1420,415698.6
5362,4445,415681.9
2872,2377,415666.9
1868,1541,415555.3
3373,2793,415311.0
3374,2793,415311.0
3241,2686,414815.6
3242,2686,414815.6
284,235,414574.5
2010,1658,413541.0
1930,1592,413342.7
2567,2123,413100.5
2568,2123,413100.5
22,17,413049.2
23,17,413049.2
4262,3531,413030.8
625,520,413003.5
4253,3522,412936.3
1863,1537,412675.6
808,673,411696.2
1482,1229,411238.8
721,602,410929.1
4692,3892,410916.4
2417,1989,410191.6
4806,3986,410158.2
864,721,409296.2
865,721,409296.2
4179,3457,409244.5
4521,3748,409159.9
3580,2965,409135.9
3886,3213,408844.8
4186,3463,408794.2
4545,3769,408723.1
1801,1487,408298.1
1802,1487,408298.1
529,439,408083.2
2582,2135,407922.1
7339,6075,407793.2
4737,3928,407635.2
681,567,407410.5
1733,1429,407224.7
2783,2299,407115.1
3637,3011,406804.0
1548,1280,406644.6
1549,1280,406644.6
3724,3080,406057.4
2158,1781,405609.3
3283,2719,405323.0
3249,2693,405102.9
3250,2693,405102.9
2485,2047,404981.7
203,168,404885.4
204,168,404885.4
2662,2200,404814.9
3897,3222,404773.7
1101,914,404123.7
1065,884,404011.2
436,358,403771.2
4203,3477,403748.2
4204,3477,403748.2
1497,1241,403655.5
1498,1241,403655.5
2443,2011,403539.3
4106,3396,403514.1
3648,3020,402942.5
125,104,402613.1
126,104,402613.1
3614,2992,402158.5
1158,961,402122.1
369,302,401803.4
183,152,401486.6
184,152,401486.6
3426,2835,401337.6
727,608,400605.3
728,608,400605.3
4631,3841,400304.4
3218,2666,399237.3
3219,2666,399237.3
1837,1516,398899.3
1838,1516,398899.3
1456,1206,398886.9
1457,1206,398886.9
4746,3936,398653.4
3299,2733,398304.7
2732,2257,398010.8
3003,2488,397684.1
3004,2488,397684.1
2270,1872,397449.8
2271,1872,397449.8
3248,2692,397343.3
1410,1171,397039.5
1411,1171,397039.5
3776,3122,396337.1
3777,3122,396337.1
3740,3092,395599.4
5353,4438,394960.9
2450,2017,394739.3
1254,1045,394393.5
1046,868,394380.9
4210,3483,393764.6
1218,1014,392656.1
4256,3525,392380.3
3802,3144,391679.7
5704,4729,391675.5
1154,958,391462.9
1155,958,391462.9
509,423,391347.0
3693,3055,391208.7
3694,3055,391208.7
4741,3932,391194.7
3027,2507,390171.3
3220,2667,389887.5
3221,2667,389887.5
336,279,389753.4
337,279,389753.4
4633,3843,389681.7
2817,2329,389187.1
1673,1382,388356.1
2663,2201,388239.5
4802,3982,388039.6
2407,1981,387897.3
4266,3535,387872.1
2071,1706,387671.6
3603,2983,387665.8
152,127,387643.0
2112,1741,387521.6
2705,2233,387466.1
4795,3976,387346.7
1308,1090,387155.8
1501,1244,386647.5
4675,3878,386258.0
1759,1450,385665.6
1661,1373,385389.3
4062,3360,385094.8
3531,2923,384873.6
1329,1108,384658.7
4301,3564,384242.8
3781,3126,384175.9
1780,1468,382281.1
1364,1135,381865.0
1365,1135,381865.0
2184,1803,381742.2
11676,9484,381210.3
1293,1078,381145.3
1294,1078,381145.3
1969,1624,380631.9
3162,2621,380627.0
1919,1584,380458.8
5277,4379,380259.9
2851,2359,380102.9
409,335,379271.4
2260,1863,378763.3
2261,1863,378763.3
7855,6505,378296.0
4498,3729,378268.4
4499,3729,378268.4
2116,1744,378180.8
1594,1318,378125.6
4380,3631,378035.4
4314,3576,378033.7
361,297,377907.2
2264,1866,377883.8
579,481,377790.0
2765,2285,377779.9
1974,1629,377460.7
1975,1629,377460.7
3244,2688,377095.1
2894,2397,376797.8
829,691,376258.8
1112,923,376170.9
3158,2617,376041.0
5801,4803,375719.6
3892,3218,375672.5
1889,1558,375672.1
1,1,375174.5
163,136,374618.3
1469,1217,374271.9
954,796,374098.2
4781,3963,373943.0
2426,1997,373414.9
2427,1997,373414.9
618,515,373397.4
2393,1968,372998.7
4677,3880,372345.1
4436,3680,372066.4
2754,2274,371779.4
1189,986,371440.5
4540,3764,371045.7
3435,2842,370719.2
4330,3588,370257.5
1376,1145,370061.0
1377,1145,370061.0
1916,1582,369885.7
2138,1764,369727.8
2773,2291,369676.7
2774,2291,369676.7
4307,3569,369277.6
2170,1790,369270.3
1776,1465,368052.9
5354,4439,368047.6
1035,859,368036.6
1036,859,368036.6
1884,1553,367838.5
2875,2380,367437.1
1911,1578,367081.0
978,815,367037.7
979,815,367037.7
809,674,364929.8
3447,2853,363808.6
3912,3234,363605.4
3506,2901,363492.3
3146,2607,362968.0
207,171,362097.3
3390,2806,361936.4
3539,2931,361871.7
3780,3125,361368.5
2553,2109,361251.8
903,753,361136.8
4053,3351,360646.7
62,53,360117.8
760,633,359956.4
1792,1479,358306.5
1500,1243,357869.8
12726,10343,357820.2
2836,2347,357636.7
2837,2347,357636.7
4747,3937,357438.2
4748,3937,357438.2
678,565,357023.7
4066,3363,356796.5
4764,3949,356500.9
1187,985,356305.5
1188,985,356305.5
2751,2271,356012.6
1051,873,355596.8
2612,2158,353232.8
977,814,352704.0
319,265,352648.1
320,265,352648.1
3048,2526,352365.0
328,271,352287.8
1496,1240,352244.4
136,113,351151.9
6,4,350971.4
3142,2604,350690.6
450,370,350514.6
4326,3585,349898.2
4327,3585,349898.2
1431,1187,349605.0
4807,3987,349449.1
2607,2154,349379.8
4809,3989,348595.2
4810,3989,348595.2
7787,6453,348050.2
988,822,347790.4
989,822,347790.4
2677,2212,347750.7
2678,2212,347750.7
3314,2746,347133.3
3315,2746,347133.3
3127,2591,346981.6
2655,2193,346947.1
2945,2439,346404.1
2946,2439,346404.1
3675,3041,344600.6
455,375,344376.3
2938,2432,344331.6
2775,2292,344331.3
3091,2560,343951.7
3786,3130,343941.0
3865,3197,343910.4
3866,3197,343910.4
1744,1437,343579.9
4149,3432,342400.4
4150,3432,342400.4
2669,2205,341762.4
426,349,341595.2
427,349,341595.2
4180,3458,341570.9
3424,2833,341431.5
429,351,341339.0
1939,1600,340737.4
1940,1600,340737.4
971,810,340464.7
972,810,340464.7
362,298,340272.7
363,298,340272.7
2097,1729,340173.2
2098,1729,340173.2
1891,1560,339984.3
2378,1956,339469.2
1110,921,339156.5
4607,3823,338775.6
3132,2596,338754.0
1312,1094,338537.8
1479,1226,338147.6
3734,3087,338001.5
1382,1149,337824.7
4249,3519,336007.1
3556,2945,335927.3
3557,2945,335927.3
4489,3722,335878.2
4490,3722,335878.2
1073,891,335583.6
1074,891,335583.6
2642,2182,335558.2
4305,3568,335490.6
4306,3568,335490.6
2702,2230,335073.0
3480,2879,334353.4
3481,2879,334353.4
2240,1847,334104.9
2241,1847,334104.9
4029,3332,334064.5
3807,3148,333468.5
168,140,333222.6
2251,1856,332857.0
4794,3975,332455.9
4104,3394,332389.4
4594,3813,332364.1
4595,3813,332364.1
1129,937,332295.3
2280,1879,332114.4
570,474,331065.9
948,791,331034.3
2482,2045,330362.3
2483,2045,330362.3
877,731,330020.1
878,731,330020.1
3020,2502,329372.2
4176,3454,329176.7
4660,3866,328976.1
3123,2587,328831.9
1798,1484,328531.5
3611,2990,327950.7
4471,3708,327621.5
4695,3894,326591.3
4696,3894,326591.3
5530,4588,326552.6
2839,2349,325902.2
2840,2349,325902.2
2076,1711,325756.9
3750,3101,325528.7
1241,1034,325520.1
4414,3661,325515.8
287,237,325266.9
2577,2131,325199.0
1644,1357,324902.7
406,332,324656.3
8489,7033,323974.5
3636,3010,323952.2
2517,2076,323562.1
2518,2076,323562.1
3660,3030,323401.6
4121,3409,322874.4
7327,6064,321723.7
3774,3120,321183.1
7366,6097,321147.7
3708,3067,320671.0
3709,3067,320671.0
2133,1760,320598.3
2134,1760,320598.3
4222,3494,319653.5
3899,3224,319231.4
832,694,319156.7
4006,3314,319082.4
1287,1072,318882.1
2828,2340,318627.3
2771,2290,318520.6
2772,2290,318520.6
67,58,317481.5
3796,3140,317312.0
3797,3140,317312.0
2412,1985,317244.8
4232,3504,316950.3
1669,1379,316779.2
3621,2999,315880.0
3622,2999,315880.0
1539,1275,313896.1
2976,2465,313745.1
789,658,313405.8
4492,3724,313138.7
4801,3981,312657.9
1149,953,312445.6
2549,2105,311286.5
101,85,311173.7
1389,1155,311098.9
1131,939,311029.7
1132,939,311029.7
428,350,310851.5
1920,1585,309738.4
3727,3082,309245.9
729,609,309176.4
730,609,309176.4
2497,2058,308894.5
2692,2223,308474.9
3652,3024,308449.0
3653,3024,308449.0
2022,1667,308015.1
2023,1667,308015.1
3042,2520,307922.0
4812,3991,307861.6
2534,2091,306251.5
1212,1008,305777.7
942,788,305112.7
943,788,305112.7
4732,3924,305055.2
1820,1501,304113.7
1069,888,304112.0
1070,888,304112.0
1664,1376,303579.5
1665,1376,303579.5
2827,2339,303086.4
758,631,303026.2
2327,1917,302808.0
4582,3802,302623.7
1050,872,302414.3
1373,1142,302403.9
1156,959,302273.9
1153,957,301386.8
2123,1751,300640.3
1605,1326,300477.5
397,325,300137.8
2125,1753,300083.8
3141,2603,299462.9
2733,2258,299000.1
2734,2258,299000.1
64,55,298743.1
1853,1529,298564.9
27,21,298432.3
1299,1082,298427.2
4213,3486,298091.5
4214,3486,298091.5
451,371,298040.1
987,821,297994.3
4399,3648,297953.5
4239,3511,297926.5
4390,3641,297886.6
4031,3334,297577.3
390,320,297215.6
2600,2149,297021.4
1963,1619,296850.1
796,664,296450.9
2599,2148,295790.6
3449,2855,295251.7
2895,2398,295199.6
4,3,295021.8
5,3,295021.8
2323,1913,294860.1
2160,1783,294692.5
3339,2766,293909.9
1653,1365,293303.1
4784,3966,293045.2
4785,3966,293045.2
2675,2210,292625.3
2248,1853,292404.5
1464,1213,292219.8
1465,1213,292219.8
3928,3248,291998.9
2906,2406,291872.1
2907,2406,291872.1
360,296,291817.4
1003,833,291655.0
3150,2610,291391.6
1148,952,291228.5
3924,3244,290004.5
2583,2136,289991.4
1128,936,289711.6
3875,3205,289454.5
3876,3205,289454.5
235,194,289132.8
4431,3676,289029.3
343,283,288568.4
2139,1765,288398.9
2140,1765,288398.9
6235,5164,288358.6
2694,2225,288211.4
2695,2225,288211.4
1730,1426,288172.1
2882,2387,288158.6
4048,3347,288062.4
1822,1503,287921.6
2924,2421,287701.7
2925,2421,287701.7
1468,1216,287538.1
1109,920,287494.4
1844,1521,287312.8
1845,1521,287312.8
3775,3121,286814.7
2174,1794,286587.2
4693,3893,286559.2
4694,3893,286559.2
269,224,286519.6
712,594,286431.7
2282,1881,286253.1
9362,7559,286060.2
855,713,285397.2
386,316,285362.4
856,714,285158.6
1340,1117,284945.7
3098,2567,284832.0
2016,1663,284763.3
2017,1663,284763.3
394,323,284633.4
395,323,284633.4
495,410,284613.7
4554,3777,284065.7
3385,2801,283950.1
1502,1245,283595.6
2597,2147,283395.3
2598,2147,283395.3
63,54,282774.6
2547,2103,282647.1
1877,1548,282236.2
1878,1548,282236.2
1702,1405,281480.5
198,164,281452.5
1658,1370,281240.7
3559,2947,280501.3
3560,2947,280501.3
1523,1262,280346.6
726,607,279598.5
499,413,279052.0
3338,2765,276904.2
933,781,276579.7
934,781,276579.7
1273,1060,276448.6
956,798,276049.8
2027,1670,276039.1
2028,1670,276039.1
3685,3048,275946.6
3468,2869,275612.7
156,130,275453.8
1886,1555,275260.6
1887,1556,274959.2
2832,2344,274613.1
2833,2344,274613.1
870,725,274369.3
4329,3587,274055.3
413,338,273713.9
1147,951,273142.4
2944,2438,272207.3
674,561,272037.3
1441,1195,271871.2
1442,1195,271871.2
3634,3009,271663.4
3635,3009,271663.4
2077,1712,270679.2
278,231,270239.8
279,231,270239.8
1272,1059,269935.4
3055,2531,269564.0
3656,3027,269069.6
3657,3027,269069.6
502,416,268674.1
2312,1903,268065.9
1245,1038,268003.0
3110,2578,267810.6
3111,2578,267810.6
2667,2204,267635.1
2668,2204,267635.1
3125,2589,267359.3
10987,8919,267071.7
10988,8919,267071.7
4427,3673,267060.7
2888,2392,266645.7
2335,1924,266590.0
1643,1356,266447.7
2819,2331,266337.6
2179,1799,265570.5
2377,1955,265038.9
3659,3029,264909.3
2340,1927,264867.3
2341,1927,264867.3
2916,2414,264788.9
4685,3887,264615.6
1113,924,264498.6
4198,3474,264407.1
4199,3474,264407.1
1206,1002,264403.0
1122,932,264201.8
1123,932,264201.8
3575,2961,264147.5
396,324,263173.6
4156,3436,262424.0
1315,1096,262313.1
3104,2573,262204.6
2059,1696,261877.1
2060,1696,261877.1
685,571,261745.7
542,450,261487.5
1175,975,261366.0
1176,975,261366.0
4283,3549,260988.2
459,379,260910.2
710,592,260649.1
3246,2690,260647.4
189,157,260418.6
1448,1199,260399.7
4125,3412,260356.4
2965,2455,260319.9
4904,4069,258733.4
14,11,258100.1
4432,3677,257425.6
3545,2935,257114.5
1633,1348,256976.5
1634,1348,256976.5
3569,2955,256933.7
3982,3291,256718.7
2416,1988,256681.9
4269,3537,256012.6
1219,1015,255864.1
4664,3870,255802.4
1199,995,255594.3
292,241,255559.4
2011,1659,255026.7
2012,1659,255026.7
4647,3854,254928.1
589,490,254090.0
3093,2562,253812.3
4061,3359,253646.3
3873,3203,253588.5
3024,2505,253084.8
3025,2505,253084.8
2505,2066,252627.3
2988,2474,252609.4
4403,3652,252248.9
915,765,252239.9
2252,1857,252179.3
2253,1857,252179.3
2211,1823,252084.3
4244,3515,251246.9
4245,3515,251246.9
302,250,250434.5
3840,3175,250373.6
4158,3438,250317.8
4159,3438,250317.8
2106,1736,250213.9
2107,1736,250213.9
2545,2101,250196.0
1582,1308,250150.9
3372,2792,250103.5
1422,1181,249922.2
1423,1181,249922.2
846,705,249553.9
3973,3282,249021.4
3256,2698,248473.2
2868,2373,248339.7
3794,3138,248163.2
3558,2946,247413.7
1888,1557,247378.5
2250,1855,247062.4
2352,1936,245938.7
1849,1525,245877.2
3106,2575,245525.9
1839,1517,245076.9
1840,1517,245076.9
2887,2391,244948.5
5379,4458,244905.6
1752,1444,244707.3
3628,3004,243742.2
94,80,243699.1
95,80,243699.1
2992,2477,243219.4
4010,3317,242817.6
325,269,242761.8
3934,3252,242304.1
2533,2090,242110.7
2239,1846,241998.8
4808,3988,241608.9
2379,1957,241597.2
1771,1460,241220.2
1774,1463,241181.5
1597,1321,240988.0
4296,3560,240699.9
4297,3560,240699.9
3910,3232,240409.3
201,166,240345.2
3490,2888,239999.0
3491,2888,239999.0
645,536,239986.2
683,569,239658.6
1910,1577,239119.3
4683,3885,238549.8
4592,3811,238212.9
1997,1647,237924.0
3842,3177,237722.6
4146,3430,236881.8
4649,3856,236780.7
3478,2878,236355.0
3479,2878,236355.0
4766,3951,236205.9
304,252,236203.0
2091,1724,236032.9
161,134,235735.5
2869,2374,235602.9
96,81,235062.6
610,508,234761.8
3932,3251,234529.5
3933,3251,234529.5
960,801,234248.7
1962,1618,233538.6
2019,1665,233093.7
2020,1665,233093.7
646,537,232866.7
647,537,232866.7
332,275,232502.6
2923,2420,232326.1
639,531,232315.1
507,421,231654.9
4018,3324,229550.8
2348,1933,229360.8
3650,3022,229089.6
1416,1176,229024.5
1488,1233,228851.1
3182,2636,228208.7
1041,864,227886.1
173,143,227380.9
2307,1899,226862.8
2487,2049,226802.1
3925,3245,226640.2
3018,2500,226360.3
1115,926,226157.4
2897,2400,225950.7
2898,2400,225950.7
3239,2684,225151.3
4321,3582,225102.0
4322,3582,225102.0
73,63,224733.0
74,63,224733.0
637,529,224654.0
528,438,224522.6
4164,3443,224342.9
2516,2075,224291.6
577,479,223904.3
1487,1232,223731.5
4367,3620,223030.0
2163,1785,222968.4
3240,2685,222340.8
1623,1341,222272.3
247,205,222059.1
1809,1492,222003.1
2730,2255,222000.1
3065,2539,221778.3
3723,3079,221634.1
1567,1296,221302.7
1568,1296,221302.7
5067,4204,219843.8
1894,1562,219767.9
4174,3452,219312.2
1881,1551,219115.0
1882,1551,219115.0
1224,1020,218714.2
2075,1710,218162.5
4163,3442,217937.8
2232,1841,217933.7
2233,1841,217933.7
75,64,217929.8
372,305,217330.9
4388,3639,217329.1
252,209,217270.6
4273,3540,217143.3
2420,1992,217002.3
2421,1992,217002.3
4487,3721,216784.5
4488,3721,216784.5
15,12,216751.3
16,12,216751.3
1356,1130,216646.8
702,584,216409.1
4013,3320,216132.3
5469,4534,216050.6
1367,1137,214703.0
1368,1137,214703.0
4108,3398,214612.4
3505,2900,214562.3
3497,2893,214242.3
670,557,214169.1
4274,3541,213878.1
2491,2053,213430.2
2492,2053,213430.2
315,261,213421.6
4410,3658,213342.6
1042,865,212837.3
1043,865,212837.3
4549,3773,212690.2
881,734,212368.1
657,546,211764.5
658,546,211764.5
2829,2341,211615.9
367,301,211533.2
368,301,211533.2
2980,2469,211082.8
2749,2270,210526.1
2750,2270,210526.1
3702,3061,210505.9
3679,3044,210024.3
3680,3044,210024.3
699,581,209970.4
2943,2437,209786.5
1998,1648,209395.9
3960,3271,208892.9
2630,2173,208815.8
1846,1522,208811.4
2484,2046,208794.9
994,827,208726.1
995,827,208726.1
1746,1439,208673.8
1747,1439,208673.8
2741,2264,208639.3
4818,3996,208607.2
3207,2657,208488.2
3101,2570,208453.0
3008,2492,208350.7
17,13,208214.0
18,13,208214.0
772,643,207977.2
1096,910,207706.9
1097,910,207706.9
4713,3908,207655.1
4714,3908,207655.1
4060,3358,207505.2
11362,9227,207302.5
3690,3052,207209.6
4193,3470,206987.9
1960,1616,205944.9
1467,1215,205083.5
2024,1668,204993.9
3547,2937,204587.5
1430,1186,204154.5
4129,3415,204037.9
918,768,203875.5
1977,1631,203691.4
131,109,203518.1
311,258,203124.9
1786,1474,202972.8
1787,1474,202972.8
4302,3565,202823.4
764,637,202619.3
2752,2272,202400.6
2054,1691,202377.6
3296,2730,202135.0
4032,3335,202090.4
635,528,202052.8
636,528,202052.8
1825,1506,201257.2
3234,2679,201179.0
3176,2631,199374.8
400,328,199159.7
401,328,199159.7
790,659,198703.0
3254,2696,198038.1
4311,3573,197654.1
1834,1514,197621.5
1835,1514,197621.5
1638,1351,197116.5
4716,3910,196062.7
3205,2656,195351.2
3206,2656,195351.2
2472,2036,194933.6
4004,3312,194323.8
154,129,193875.4
155,129,193875.4
1297,1081,193035.2
1298,1081,193035.2
93,79,191741.9
354,292,189675.0
355,292,189675.0
3578,2964,189656.1
3579,2964,189656.1
1200,996,189600.5
275,229,189471.3
1078,895,189426.1
435,357,188912.7
4138,3423,188780.0
739,615,188752.4
4022,3328,188576.1
4023,3328,188576.1
2859,2366,188401.4
3131,2595,187739.8
3552,2942,187704.6
3678,3043,187388.7
1577,1303,187387.3
3549,2939,186575.7
558,464,186486.3
381,313,186414.4
382,313,186414.4
13276,10799,186245.5
2986,2473,185822.5
2987,2473,185822.5
1274,1061,185448.2
246,204,185364.2
2375,1954,184898.0
2376,1954,184898.0
4755,3943,184895.1
105,88,184674.3
738,614,184167.7
1002,832,183861.6
3972,3281,183778.7
4384,3635,183192.0
58,49,183161.8
4941,4102,183089.3
3841,3176,182948.1
2703,2231,182875.4
3566,2952,182478.2
4030,3333,182259.5
759,632,182246.1
3281,2717,182027.2
4804,3984,181353.8
3914,3236,180620.3
1413,1173,180396.3
3976,3285,180363.2
2537,2094,179226.1
3638,3012,179037.2
3329,2757,178934.4
3330,2757,178934.4
4312,3574,177450.9
3389,2805,177043.7
3600,2981,176939.2
1412,1172,176847.7
563,469,176621.6
564,469,176621.6
1959,1615,176500.2
2658,2196,175498.2
4091,3383,175464.7
3674,3040,175377.5
1785,1473,175348.7
4153,3434,174926.0
4154,3434,174926.0
1217,1013,174513.3
1666,1377,173739.3
1667,1377,173739.3
212,174,173367.8
1372,1141,173294.7
1001,831,173293.2
763,636,173201.2
2449,2016,173178.2
3642,3015,173055.1
3843,3178,172830.5
1201,997,172807.8
3485,2883,172469.7
118,98,172400.0
119,98,172400.0
3288,2722,172260.2
4276,3543,172164.5
4277,3543,172164.5
3754,3104,172116.4
4452,3692,171782.1
2435,2005,171737.1
1848,1524,171618.3
3155,2614,170509.3
2343,1929,170266.9
2960,2452,169737.5
2961,2452,169737.5
2196,1812,169121.0
462,382,169103.5
3872,3202,168907.7
3965,3276,168619.8
3966,3276,168619.8
398,326,168582.9
2150,1774,168252.6
2151,1774,168252.6
2436,2006,168242.1
1603,1325,167835.6
1604,1325,167835.6
2398,1973,167483.2
4632,3842,167440.1
821,684,167345.4
419,342,167310.6
3420,2829,167258.4
3661,3031,167175.4
7,5,166881.4
803,669,166841.9
804,669,166841.9
4011,3318,166801.2
2424,1995,166703.9
3440,2846,166440.7
735,612,165688.6
736,612,165688.6
1055,876,165581.8
2926,2422,165448.8
2927,2422,165448.8
4515,3742,165318.9
4501,3731,164825.7
806,671,164697.5
1321,1100,164599.1
