Year,Month,DistrictID,MinAmount,MaxAmount,TotalAmount,AvgAmount,NumTransactions
1997,9,60,1.0,63900.0,1485151.8,5824.124705,255
1997,9,61,14.6,52200.0,1442748.1,5912.902049,244
1997,9,62,14.6,40072.0,1137575.5,4924.569264,231
1997,9,63,10.2,64800.0,1443149.0,5364.866171,269
1997,9,64,4.5,63100.0,3130971.3,6619.38964,473
1997,9,65,2.5,50800.0,1184313.2,6168.297916,192
1997,9,66,14.6,44110.0,1498606.8,5469.367883,274
1997,9,67,12.6,62000.0,1448045.6,6435.758222,225
1997,9,68,2.0,49958.0,2828906.0,6473.469107,437
1997,9,69,14.6,49966.0,1641232.2,7166.952838,229
1997,9,7,6.0,56600.0,1372280.2,5966.435652,230
1997,9,70,4.0,67700.0,4720462.3,5799.093734,814
1997,9,71,14.6,44498.0,989352.2,5207.116842,190
1997,9,72,3.0,58600.0,2726777.0,6100.172259,447
1997,9,73,5.0,47103.0,1510002.0,5101.358108,296
1997,9,74,3.0,51600.0,4099523.7,5592.801773,733
1997,9,75,3.1,47887.0,1444047.2,5799.386345,249
1997,9,76,1.0,64000.0,1628966.0,5880.743682,277
1997,9,77,14.6,49681.0,1123156.1,5373.952631,209
1997,9,8,14.6,62800.0,1887953.1,6421.609183,294
1997,9,9,2.0,62700.0,2051186.4,7919.63861,259
1997,10,1,0.2,64600.0,20537274.3,6749.022116,3043
1997,10,10,14.6,62800.0,1720224.1,6467.007894,266
1997,10,11,0.9,49765.0,1287364.4,5409.094117,238
1997,10,12,14.6,49741.0,1382536.5,6341.91055,218
1997,10,13,14.6,54100.0,1468944.5,6896.453051,213
1997,10,14,14.0,60900.0,1273243.3,5609.001321,227
1997,10,15,3.5,52300.0,1624816.3,6322.242412,257
1997,10,16,14.6,49149.0,1754084.0,6569.602996,267
1997,10,17,5.0,44634.0,988864.1,4686.559715,211
1997,10,18,14.6,50700.0,1575554.5,6910.326754,228
1997,10,19,7.0,64700.0,1728991.5,5900.99488,293
1997,10,2,10.0,53200.0,1704257.0,6529.720306,261
1997,10,20,14.6,48816.0,1046261.7,5477.809947,191
1997,10,21,4.3,54700.0,1696776.9,6331.257089,268
1997,10,22,5.0,61700.0,1201318.7,6006.5935,200
1997,10,23,14.6,37346.0,1038166.1,4272.288477,243
1997,10,24,14.6,54900.0,1421574.2,6101.176824,233
1997,10,25,14.6,52300.0,1155992.6,5278.505022,219
1997,10,26,13.9,52600.0,1088658.0,4692.491379,232
1997,10,27,0.9,53000.0,1725359.3,8294.996634,208
1997,10,28,14.6,44573.0,1403080.8,6047.762068,232
1997,10,29,7.3,47442.0,1202324.8,5752.750239,209
1997,10,3,0.1,58300.0,1512016.6,5286.771328,286
1997,10,30,14.6,34100.0,634030.0,3092.829268,205
1997,10,31,14.6,52600.0,1556304.7,5742.821771,271
1997,10,32,14.6,51300.0,1091782.4,4315.345454,253
1997,10,33,7.0,55700.0,1853910.7,6866.335925,270
1997,10,34,2.0,58000.0,1323802.7,5990.057466,221
1997,10,35,14.6,31480.0,982465.6,4445.545701,221
1997,10,36,14.6,46600.0,1718692.3,5691.034105,302
1997,10,37,14.6,45704.0,1264947.5,6588.268229,192
1997,10,38,5.0,64900.0,2254538.7,6915.762883,326
1997,10,39,14.6,47883.0,1090977.0,4981.630136,219
1997,10,4,14.6,49481.0,1310601.1,5438.178838,241
1997,10,40,14.6,54900.0,1690123.2,7161.538983,236
1997,10,41,14.6,58800.0,1349255.2,5645.419246,239
1997,10,42,3.7,30762.0,986392.0,4161.991561,237
1997,10,43,10.7,49531.0,1410612.9,5877.55375,240
1997,10,44,4.4,56400.0,1861618.6,7358.176284,253
1997,10,45,1.7,42600.0,1198180.3,5732.920095,209
1997,10,46,3.5,54500.0,1504523.5,5392.557347,279
1997,10,47,14.6,56300.0,1703695.3,6106.434767,279
1997,10,48,12.5,44713.0,1361449.8,5216.282758,261
1997,10,49,14.6,53300.0,965280.9,5274.759016,183
1997,10,5,14.6,64000.0,2925827.7,8172.703072,358
1997,10,50,9.6,49720.0,1232090.8,4649.399245,265
1997,10,51,14.6,50100.0,1719838.7,6824.756746,252
1997,10,52,14.6,59900.0,2211928.6,6642.428228,333
1997,10,53,0.3,63000.0,1766708.2,6471.458608,273
1997,10,54,4.0,62400.0,4068084.3,5947.491666,684
1997,10,55,2.0,62200.0,1568577.3,5941.580681,264
1997,10,56,3.0,38555.0,1059968.2,4588.606926,231
1997,10,57,14.6,47983.0,1276310.5,5647.391592,226
1997,10,58,14.6,55600.0,1229334.0,6906.370786,178
1997,10,59,7.0,56100.0,1528873.5,5383.357394,284
1997,10,6,2.0,49686.0,1656039.4,6088.380147,272
1997,10,60,1.0,48985.0,1810707.8,6560.535507,276
1997,10,61,14.6,48151.0,1522133.3,6315.905809,241
1997,10,62,5.9,47700.0,1089838.5,4738.42826,230
1997,10,63,2.3,60900.0,1621628.4,5791.53,280
1997,10,64,14.6,58600.0,3258711.8,6569.983467,496
1997,10,65,14.6,37982.0,988102.5,5200.539473,190
1997,10,66,14.6,45683.0,1667518.2,5750.062758,290
1997,10,67,14.6,61800.0,1240807.2,5490.297345,226
1997,10,68,2.0,59800.0,3147365.9,6963.198893,452
1997,10,69,2.5,49200.0,1624764.2,6741.760165,241
1997,10,7,8.0,44669.0,1160197.2,5111.000881,227
1997,10,70,3.7,62200.0,4735523.0,5705.449397,830
1997,10,71,14.6,53800.0,1128739.1,5878.849479,192
1997,10,72,1.0,55600.0,2470660.3,5406.258862,457
1997,10,73,5.0,47531.0,1549629.5,5047.653094,307
1997,10,74,3.0,49978.0,4236086.8,5686.02255,745
1997,10,75,3.5,44101.0,1237946.4,5011.928744,247
1997,10,76,1.0,58500.0,1691937.4,6064.291756,279
1997,10,77,13.1,60800.0,1395927.7,6149.461233,227
1997,10,8,6.6,62700.0,1854233.4,6079.45377,305
1997,10,9,2.0,48281.0,1607242.1,6253.860311,257
1997,11,1,1.0,64700.0,18913922.1,6246.341512,3028
1997,11,10,14.6,64700.0,1583924.8,5954.604511,266
1997,11,11,14.2,49765.0,1525537.5,6102.15,250
1997,11,12,10.3,54800.0,1490848.1,6655.571875,224
1997,11,13,14.6,47710.0,1257808.1,5989.56238,210
1997,11,14,14.0,62600.0,1933551.2,7436.735384,260
1997,11,15,14.6,63300.0,1885557.8,7142.264393,264
1997,11,16,14.6,53600.0,1927003.1,7007.284,275
1997,11,17,5.0,38029.0,1002921.7,4497.406726,223
1997,11,18,14.6,49869.0,1794742.0,7769.445887,231
1997,11,19,0.3,58600.0,1835769.2,6119.230666,300
1997,11,2,10.0,49455.0,1600593.2,6301.548031,254
1997,11,20,14.6,64300.0,1159205.5,5854.573232,198
1997,11,21,1.5,49634.0,1590995.0,6166.647286,258
1997,11,22,5.0,42913.0,1151702.6,5701.498019,202
1997,11,23,14.6,47687.0,1086301.5,4380.247983,248
1997,11,24,14.6,64100.0,1248984.5,5292.307203,236
1997,11,25,3.7,53900.0,1228272.5,5557.794117,221
1997,11,26,14.6,44336.0,1175355.5,4980.319915,236
1997,11,27,14.6,49590.0,1558645.0,7352.099056,212
1997,11,28,14.6,49823.0,1367400.9,5843.593589,234
1997,11,29,14.6,48483.0,1622495.2,7116.207017,228
1997,11,3,2.4,57900.0,1684557.5,5952.5,283
1997,11,30,14.6,41237.0,776755.7,3983.362564,195
1997,11,31,14.6,54600.0,1969152.8,7007.661209,281
1997,11,32,14.6,46967.0,1075312.5,4119.971264,261
1997,11,33,7.0,46096.0,1726502.9,6232.862454,277
1997,11,34,2.0,48807.0,1385754.8,6025.020869,230
1997,11,35,14.6,49804.0,1052686.7,4596.885152,229
1997,11,36,14.6,49314.0,1769966.5,5919.620401,299
1997,11,37,14.6,44410.0,1071917.0,5825.635869,184
1997,11,38,5.0,49875.0,2011500.1,6305.642946,319
1997,11,39,14.6,47883.0,980732.6,4582.862616,214
1997,11,4,10.0,45481.0,1417894.4,5787.324081,245
1997,11,40,2.9,47906.0,1346071.9,5852.486521,230
1997,11,41,14.6,44209.0,1306819.0,5400.078512,242
1997,11,42,7.4,57900.0,1304052.5,5216.21,250
1997,11,43,1.4,52000.0,1544592.7,6178.3708,250
1997,11,44,14.6,64700.0,2009934.1,7671.504198,262
1997,11,45,3.0,55000.0,1403894.2,6469.558525,217
1997,11,46,13.6,46807.0,1487094.1,5427.350729,274
1997,11,47,14.6,64600.0,1749267.5,6269.775985,279
1997,11,48,14.6,55700.0,1473404.3,5688.819691,259
1997,11,49,11.8,55500.0,1282380.6,6542.758163,196
1997,11,5,14.6,58900.0,2420661.5,6780.564425,357
1997,11,50,0.9,45951.0,1205690.8,4619.50498,261
1997,11,51,14.6,49400.0,1549173.3,6027.911673,257
1997,11,52,8.6,47500.0,2188180.0,6753.641975,324
1997,11,53,1.7,54600.0,1630630.0,5929.563636,275
1997,11,54,4.0,62600.0,3998432.4,5880.047647,680
1997,11,55,0.3,49987.0,1610181.3,5833.990217,276
1997,11,56,10.0,47333.0,1314177.9,5453.020331,241
1997,11,57,14.6,47983.0,1168742.3,5217.599553,224
1997,11,58,14.6,43990.0,923456.8,5432.098823,170
1997,11,59,7.0,45833.0,1298423.3,4571.913028,284
1997,11,6,2.0,58700.0,1792434.8,6378.77153,281
1997,11,60,1.0,64900.0,1467834.6,5778.876377,254
1997,11,61,14.6,49400.0,1444876.8,6174.687179,234
1997,11,62,14.6,40072.0,930964.0,4156.089285,224
1997,11,63,14.6,42688.0,1348383.3,4867.809747,277
1997,11,64,5.5,59600.0,3444369.3,6807.053952,506
1997,11,65,14.6,49023.0,1020007.3,5285.011917,193
1997,11,66,14.6,55000.0,1702146.7,5673.822333,300
1997,11,67,14.6,46088.0,1170209.7,5295.066515,221
1997,11,68,2.0,61700.0,3244208.9,7209.353111,450
1997,11,69,0.3,49519.0,1691371.6,6931.850819,244
1997,11,7,8.0,49600.0,1165682.7,5157.888053,226
1997,11,70,1.5,52500.0,4530262.6,5484.579418,826
1997,11,71,3.6,46719.0,1023774.7,5118.8735,200
1997,11,72,0.8,49200.0,2559254.2,5276.812783,485
1997,11,73,5.0,44899.0,1508349.0,4961.674342,304
1997,11,74,3.0,49761.0,3848286.7,5242.897411,734
1997,11,75,11.8,44101.0,1318765.9,5212.513438,253
1997,11,76,1.0,63100.0,1478167.8,5317.150359,278
1997,11,77,14.6,49681.0,1230996.4,5375.530131,229
1997,11,8,0.9,59600.0,1664049.5,5602.860269,297
1997,11,9,2.0,61700.0,2031595.8,7552.400743,269
1997,12,1,0.5,74770.0,24231871.9,6780.042501,3574
1997,12,10,14.6,55320.0,1598470.0,5275.478547,303
1997,12,11,3.8,74648.0,1886875.0,6574.477351,287
1997,12,12,14.6,58870.0,1781810.2,6599.297037,270
1997,12,13,14.6,71565.0,1786771.9,7383.354958,242
1997,12,14,14.0,56686.0,1833859.4,6842.758955,268
1997,12,15,8.6,69468.0,2351006.5,7393.102201,318
1997,12,16,14.6,73724.0,2035967.5,6675.303278,305
1997,12,17,5.0,39901.0,1384135.4,5344.152123,259
1997,12,18,13.7,59100.0,2023963.7,7666.529166,264
1997,12,19,5.0,73128.0,2264099.0,6450.424501,351
1997,12,2,10.0,73890.0,2219929.0,7424.511705,299
1997,12,20,14.6,73224.0,1392696.3,6135.225991,227
1997,12,21,4.6,72766.0,2189983.4,6908.464984,317
1997,12,22,5.0,63100.0,1748576.0,7346.957983,238
1997,12,23,14.6,56019.0,1423004.8,4791.261952,297
1997,12,24,11.0,57232.0,1523864.7,5461.880645,279
1997,12,25,14.6,59300.0,1646589.7,6431.991015,256
1997,12,26,14.6,61100.0,1582489.4,5651.747857,280
1997,12,27,14.6,74385.0,2041915.0,8615.675105,237
1997,12,28,14.6,57447.0,1746095.7,6443.157564,271
1997,12,29,14.6,69152.0,2175965.0,7883.931159,276
1997,12,3,2.4,52305.0,1929489.6,6048.556739,319
1997,12,30,14.6,61900.0,1049508.5,4372.952083,240
1997,12,31,12.1,72298.0,1979154.0,6243.388012,317
1997,12,32,14.6,70450.0,1673644.0,5578.813333,300
1997,12,33,7.0,69144.0,2371423.2,7057.807142,336
1997,12,34,2.0,50602.0,1268835.4,5136.985425,247
1997,12,35,14.6,47077.0,1308196.9,5050.953281,259
1997,12,36,3.7,49000.0,2123502.8,5981.698028,355
1997,12,37,14.6,66615.0,1636273.7,7403.953393,221
1997,12,38,5.0,74812.0,2445862.0,6557.270777,373
1997,12,39,14.6,71824.0,1749505.7,6552.455805,267
1997,12,4,12.3,65614.0,1940681.6,6761.956794,287
1997,12,40,9.7,71859.0,2034583.8,7164.027464,284
1997,12,41,14.6,66314.0,1572409.7,5656.15,278
1997,12,42,14.6,46143.0,1203485.1,4524.380075,266
1997,12,43,14.6,61878.0,1660659.4,5591.445791,297
1997,12,44,7.3,67124.0,2131081.6,7348.557241,290
1997,12,45,3.0,60000.0,1762490.1,6727.06145,262
1997,12,46,9.6,70210.0,1998606.2,6001.82042,333
1997,12,47,1.5,74628.0,2169164.3,6553.366465,331
1997,12,48,14.6,67070.0,1997466.4,6636.100996,301
1997,12,49,14.6,71746.0,1221731.2,5528.195475,221
1997,12,5,2.2,60954.0,2966943.3,6948.344964,427
1997,12,50,6.3,61700.0,1865366.9,5903.05981,316
1997,12,51,4.6,63498.0,2038457.2,6817.582608,299
1997,12,52,14.6,54645.0,2774486.8,7498.612972,370
1997,12,53,0.0,72966.0,2606286.8,8019.344,325
1997,12,54,4.0,72206.0,4992605.4,6240.75675,800
1997,12,55,2.0,57500.0,2128074.5,6650.232812,320
1997,12,56,5.1,60000.0,1439682.9,5273.563736,273
1997,12,57,14.6,71974.0,1651037.0,6253.92803,264
1997,12,58,14.6,63200.0,1202408.3,6361.948677,189
1997,12,59,7.0,68750.0,1809792.4,5603.072445,323
1997,12,6,2.0,74529.0,1786067.0,5855.957377,305
1997,12,60,1.0,62168.0,1873392.3,6142.269836,305
1997,12,61,7.0,70575.0,2190850.0,7477.303754,293
1997,12,62,14.6,60108.0,1488328.4,5616.333584,265
1997,12,63,14.6,47220.0,1725152.5,5357.616459,322
1997,12,64,3.8,73228.0,3993818.2,6957.871428,574
1997,12,65,14.6,42977.0,1250142.3,5606.019282,223
1997,12,66,9.9,66165.0,2342476.7,6789.787536,345
1997,12,67,0.9,69132.0,1755850.3,6625.850188,265
1997,12,68,2.0,66332.0,3904582.9,7284.669589,536
1997,12,69,14.6,74278.0,2216739.3,8002.668953,277
1997,12,7,8.0,65738.0,1746157.4,6326.657246,276
1997,12,70,4.0,69298.0,6448828.9,6620.974229,974
1997,12,71,14.6,70078.0,1611690.1,6829.195338,236
1997,12,72,4.0,71805.0,3503483.6,6335.413381,553
1997,12,73,5.0,67348.0,2142374.7,5837.533242,367
1997,12,74,3.0,74642.0,5582313.3,6343.53784,880
1997,12,75,11.0,66152.0,1848589.8,6041.143137,306
1997,12,76,1.0,70352.0,2030144.4,6246.598153,325
1997,12,77,14.6,74522.0,1605477.4,5968.317472,269
1997,12,8,0.4,73802.0,2308791.2,6559.065909,352
1997,12,9,2.0,57300.0,2405855.0,7686.437699,313
1998,1,1,0.0,62500.0,25174093.8,4630.995916,5436
1998,1,10,2.4,49400.0,2118745.4,4414.052916,480
1998,1,11,11.3,49765.0,1975564.7,4562.50508,433
1998,1,12,5.7,49970.0,1939154.3,4972.190512,390
1998,1,13,14.6,49148.0,2173817.6,5380.736633,404
1998,1,14,14.0,37791.0,1585155.0,3801.330935,417
1998,1,15,14.6,47400.0,2232984.3,4812.466163,464
1998,1,16,14.6,49149.0,1904165.9,4250.370312,448
1998,1,17,5.0,43837.0,1434151.2,4051.274576,354
1998,1,18,0.2,50400.0,1835666.4,4532.509629,405
1998,1,19,2.5,60600.0,2568524.7,5046.217485,509
1998,1,2,10.0,62700.0,2012399.2,4712.878688,427
1998,1,20,14.6,48816.0,1249920.7,3980.639171,314
1998,1,21,1.6,48511.0,2100356.1,4719.901348,445
1998,1,22,5.0,42000.0,1442069.9,3950.876438,365
1998,1,23,14.6,44552.0,1415591.4,3024.767948,468
1998,1,24,11.0,57100.0,1745640.6,4107.389647,425
1998,1,25,14.6,52700.0,1787229.7,4391.227764,407
1998,1,26,14.6,58200.0,2265722.5,5293.744158,428
1998,1,27,8.5,60900.0,1907684.7,5284.445152,361
1998,1,28,0.8,49400.0,2102604.6,4878.432946,431
1998,1,29,5.7,48704.0,1993204.0,4849.644768,411
1998,1,3,14.6,58800.0,1757610.6,3747.570575,469
1998,1,30,14.6,36885.0,1060928.8,3039.910601,349
1998,1,31,14.6,57300.0,2171505.8,4772.540219,455
1998,1,32,14.6,49573.0,1758794.8,3882.549227,453
1998,1,33,7.0,55400.0,2271834.5,4713.349585,482
1998,1,34,2.0,57900.0,1934231.9,5328.462534,363
1998,1,35,2.2,44345.0,1496673.8,3563.509047,420
1998,1,36,1.7,46698.0,2207792.1,3880.126713,569
1998,1,37,12.3,44410.0,1520412.6,4579.556024,332
1998,1,38,5.0,49875.0,2459209.2,4666.431119,527
1998,1,39,1.3,48507.0,1668340.3,4010.433413,416
1998,1,4,13.6,48158.0,1943255.6,4540.316822,428
1998,1,40,14.6,47906.0,1679027.4,4016.811961,418
1998,1,41,3.9,49038.0,2182034.0,4848.964444,450
1998,1,42,14.6,48151.0,1568054.1,3604.722068,435
1998,1,43,4.4,53800.0,1784170.2,3947.279203,452
1998,1,44,12.1,61000.0,2340570.3,5368.280504,436
1998,1,45,1.0,49594.0,1829982.5,4854.064986,377
1998,1,46,2.3,46807.0,2159018.0,4309.417165,501
1998,1,47,0.6,49752.0,2203915.6,4443.378225,496
1998,1,48,0.4,49106.0,2441003.7,4739.813009,515
1998,1,49,5.3,58100.0,1420487.1,4093.622766,347
1998,1,5,5.6,45900.0,2940032.7,4796.138172,613
1998,1,50,2.6,49920.0,1928261.9,4266.06615,452
1998,1,51,0.1,48147.0,2306307.1,5289.695183,436
1998,1,52,14.6,40022.0,2918461.4,5084.427526,574
1998,1,53,0.6,48644.0,2223767.2,4538.300408,490
1998,1,54,0.7,49632.0,5036415.0,4279.027187,1177
1998,1,55,2.0,43856.0,2178097.3,4262.42133,511
1998,1,56,0.7,48428.0,1497166.4,3724.294527,402
1998,1,57,14.6,47983.0,2016520.7,4767.188416,423
1998,1,58,14.6,46363.0,1334479.3,4170.247812,320
1998,1,59,1.9,45833.0,1919710.9,3727.59398,515
1998,1,6,2.0,49686.0,2079296.9,4471.606236,465
1998,1,60,1.0,49983.0,2036612.1,4342.456503,469
1998,1,61,8.5,47409.0,2019207.3,4663.296304,433
1998,1,62,14.6,48642.0,1578942.6,3987.228787,396
1998,1,63,14.6,64200.0,2059091.5,4202.227551,490
1998,1,64,0.9,56500.0,4362540.1,4968.724487,878
1998,1,65,14.6,48413.0,1724242.2,4997.803478,345
1998,1,66,5.9,45606.0,2365797.5,4340.912844,545
1998,1,67,14.6,50800.0,2111908.4,4992.691252,423
1998,1,68,0.2,62800.0,4006138.0,5039.167295,795
1998,1,69,0.5,49519.0,1853270.3,4340.211475,427
1998,1,7,8.0,45287.0,1722295.0,4221.311274,408
1998,1,70,2.7,62900.0,6471134.0,4459.775327,1451
1998,1,71,14.6,46719.0,1575257.1,4437.343943,355
1998,1,72,2.4,47870.0,3309543.7,3799.70574,871
1998,1,73,5.0,44899.0,2034752.4,3747.241988,543
1998,1,74,3.0,58000.0,5880144.7,4352.438712,1351
1998,1,75,12.0,64000.0,2304491.7,4821.112343,478
1998,1,76,1.0,46901.0,2508810.4,4401.421754,570
1998,1,77,14.6,49681.0,1715488.3,4299.469423,399
1998,1,8,2.5,49201.0,2423129.5,4446.109174,545
1998,1,9,2.0,48095.0,2817745.0,5894.864016,478
1998,2,1,1.0,63500.0,16079225.7,5368.689716,2995
1998,2,10,14.6,42200.0,1147750.2,4822.479831,238
1998,2,11,14.6,49765.0,1404027.5,5593.735059,251
1998,2,12,14.6,45927.0,1341479.2,6042.699099,222
1998,2,13,14.6,63400.0,1449640.7,6680.371889,217
1998,2,14,1.1,37791.0,928446.0,4318.353488,215
1998,2,15,14.5,46312.0,1424216.9,5435.942366,262
1998,2,16,10.4,58700.0,1760907.3,6497.812915,271
1998,2,17,5.0,40021.0,1021656.4,4560.966071,224
1998,2,18,14.6,49694.0,1145932.9,5329.920465,215
1998,2,19,1.9,48752.0,1743046.0,5810.153333,300
1998,2,2,10.0,49260.0,1245676.5,5392.538961,231
1998,2,20,4.1,48816.0,830046.1,4391.778306,189
1998,2,21,2.7,58100.0,1565460.6,5863.148314,267
1998,2,22,5.0,46597.0,943958.9,4816.116836,196
1998,2,23,14.6,43217.0,1075003.6,4150.59305,259
1998,2,24,11.0,44553.0,1082553.4,4548.543697,238
1998,2,25,14.6,47443.0,995639.0,4484.86036,222
1998,2,26,14.6,61900.0,1106209.5,4830.60917,229
1998,2,27,14.6,49590.0,1352008.2,6595.161951,205
1998,2,28,13.5,57300.0,1474382.7,6168.965271,239
1998,2,29,0.5,52400.0,1280332.3,5640.230396,227
1998,2,3,0.6,38036.0,1132552.5,4103.451086,276
1998,2,30,9.1,34555.0,691877.8,3375.013658,205
1998,2,31,14.6,55100.0,1624118.9,6270.729343,259
1998,2,32,14.6,48487.0,1154188.1,4405.298091,262
1998,2,33,7.0,53400.0,1527490.3,5943.542023,257
1998,2,34,2.0,59700.0,1084514.4,5067.824299,214
1998,2,35,1.9,24589.0,795063.2,3732.691079,213
1998,2,36,8.9,52900.0,1508879.0,5149.757679,293
1998,2,37,14.6,45054.0,1144998.7,6122.9877,187
1998,2,38,2.6,49875.0,1769837.5,5672.556089,312
1998,2,39,5.6,47883.0,1126721.6,5144.847488,219
1998,2,4,13.6,49680.0,1698391.6,6660.359215,255
1998,2,40,14.6,47906.0,1166353.0,5374.898617,217
1998,2,41,14.6,60200.0,1554995.3,5957.836398,261
1998,2,42,3.3,47107.0,1132221.0,4640.25,244
1998,2,43,0.8,49795.0,1140867.4,4563.4696,250
1998,2,44,8.3,62000.0,1687758.3,6618.66,255
1998,2,45,3.0,62300.0,1242962.2,5427.782532,229
1998,2,46,14.6,59500.0,1534408.1,5365.063286,286
1998,2,47,14.6,63600.0,1744880.1,6165.654063,283
1998,2,48,14.6,62000.0,1386114.8,5414.510937,256
1998,2,49,10.6,60900.0,1117769.6,5882.997894,190
1998,2,5,0.0,58500.0,2184246.6,6017.208264,363
1998,2,50,11.0,46362.0,1347570.7,4900.25709,275
1998,2,51,0.2,48335.0,1285610.1,5204.89919,247
1998,2,52,14.6,49000.0,1959158.2,6122.369375,320
1998,2,53,14.6,48644.0,1515869.0,5413.817857,280
1998,2,54,4.0,61000.0,3182380.9,4735.685863,672
1998,2,55,0.2,48214.0,1420273.9,5127.342599,277
1998,2,56,5.3,42900.0,1078320.6,4771.330088,226
1998,2,57,14.6,48216.0,1189591.6,5456.842201,218
1998,2,58,14.6,44429.0,864227.1,5053.959649,171
1998,2,59,2.2,45833.0,1410483.2,4847.021305,291
1998,2,6,2.0,49686.0,1617078.6,6011.444609,269
1998,2,60,1.0,51800.0,1350524.7,5077.160526,266
1998,2,61,8.4,63700.0,1511968.7,6047.8748,250
1998,2,62,14.6,42086.0,968983.3,4158.726609,233
1998,2,63,14.6,48054.0,1237418.8,4722.972519,262
1998,2,64,0.2,57500.0,2515956.9,5353.099787,470
1998,2,65,14.6,53100.0,1153251.7,5795.234673,199
1998,2,66,14.6,49621.0,1718095.0,5765.419463,298
1998,2,67,3.3,46088.0,1061196.0,4716.426666,225
1998,2,68,0.8,56400.0,2925050.8,6331.278787,462
1998,2,69,14.6,49519.0,1205161.7,5262.714847,229
1998,2,7,8.0,49655.0,1162631.0,4824.19502,241
1998,2,70,0.7,63200.0,4678517.0,5636.767469,830
1998,2,71,2.6,60600.0,1388272.7,6579.491469,211
1998,2,72,4.0,48406.0,2156340.4,4657.322678,463
1998,2,73,3.1,49843.0,1767877.1,5541.934482,319
1998,2,74,3.0,49761.0,3412025.3,4610.845,740
1998,2,75,1.5,48928.0,1644839.4,6137.460447,268
1998,2,76,1.0,46901.0,1382358.1,4901.979078,282
1998,2,77,14.6,49681.0,987192.6,4634.707042,213
1998,2,8,4.3,49201.0,1643819.2,5389.571147,305
1998,2,9,2.0,55400.0,2458473.1,8626.221403,285
1998,3,1,0.1,64500.0,19326360.1,6102.418724,3167
1998,3,10,14.6,51400.0,1533992.7,5723.853358,268
1998,3,11,8.6,56600.0,1754672.9,6571.808614,267
1998,3,12,14.6,41852.0,1192321.1,5252.515859,227
1998,3,13,14.6,62300.0,1788466.2,7708.906034,232
1998,3,14,8.0,37791.0,1125350.6,4850.649137,232
1998,3,15,14.6,51900.0,1685219.6,5975.956028,282
1998,3,16,14.6,49149.0,1799876.9,6428.131785,280
1998,3,17,5.0,47135.0,1167484.9,4968.020851,235
1998,3,18,14.6,55400.0,1404579.0,6080.428571,231
1998,3,19,7.0,63600.0,2132966.7,6749.89462,316
1998,3,2,10.0,61600.0,1769990.0,6755.687022,262
1998,3,20,14.6,48816.0,1347361.9,6124.372272,220
1998,3,21,2.8,68000.0,1783432.7,6346.735587,281
1998,3,22,0.3,58500.0,1502594.4,6956.455555,216
1998,3,23,14.6,49800.0,1214804.9,4516.003345,269
1998,3,24,11.0,40261.0,1344750.6,5036.519101,267
1998,3,25,13.2,52900.0,1207689.1,5320.216299,227
1998,3,26,14.6,54800.0,1307042.0,5186.674603,252
1998,3,27,2.4,49590.0,1538637.1,6838.387111,225
1998,3,28,14.6,62400.0,1900607.8,7310.03,260
1998,3,29,1.0,55100.0,1375776.1,5780.571848,238
1998,3,3,1.8,40200.0,1156922.9,4253.393014,272
1998,3,30,14.6,47595.0,919586.9,4123.708071,223
1998,3,31,14.6,48199.0,1550689.8,5618.441304,276
1998,3,32,14.6,48000.0,1234186.5,4622.421348,267
1998,3,33,7.0,61300.0,1698999.5,6024.820921,282
1998,3,34,2.0,63500.0,1600228.1,6752.017299,237
1998,3,35,13.1,47260.0,1012953.9,4625.360273,219
1998,3,36,14.6,54600.0,1781077.3,5565.866562,320
1998,3,37,14.6,63900.0,1715215.6,8326.28932,206
1998,3,38,5.0,49875.0,1831660.6,5759.938993,318
1998,3,39,14.6,47883.0,1125612.7,4980.587168,226
1998,3,4,14.6,43743.0,1535086.8,5926.976061,259
1998,3,40,14.6,68600.0,1488992.2,6004.000806,248
1998,3,41,14.6,47300.0,1694226.3,6566.768604,258
1998,3,42,11.3,48156.0,1197224.7,4788.8988,250
1998,3,43,0.5,46300.0,1288428.5,5174.411646,249
1998,3,44,14.6,51400.0,1649400.4,6247.728787,264
1998,3,45,3.0,46000.0,1225068.6,5420.657522,226
1998,3,46,14.6,51000.0,1737338.4,5568.392307,312
1998,3,47,14.6,56000.0,1837150.7,6313.232646,291
1998,3,48,13.3,64500.0,1626887.4,6003.274538,271
1998,3,49,14.6,48017.0,1039979.3,5360.718041,194
1998,3,5,0.4,51200.0,2542646.1,6816.745576,373
1998,3,50,0.2,42681.0,1347375.7,4829.303584,279
1998,3,51,14.6,48315.0,1612694.3,6040.053558,267
1998,3,52,9.1,63200.0,2684956.7,7827.862099,343
1998,3,53,14.6,48644.0,1478874.0,5397.350364,274
1998,3,54,4.0,56800.0,3607194.0,5227.817391,690
1998,3,55,0.8,49972.0,1621068.2,5551.603424,292
1998,3,56,10.0,34900.0,1001770.8,4191.509623,239
1998,3,57,2.2,49900.0,1523684.8,6402.036974,238
1998,3,58,14.6,49691.0,1071861.7,5825.335326,184
1998,3,59,7.0,64800.0,1695680.3,5282.493146,321
1998,3,6,2.0,63800.0,2144695.8,6940.763106,309
1998,3,60,1.0,57900.0,1532241.3,5414.280212,283
1998,3,61,2.2,47714.0,1490389.8,5937.807968,251
1998,3,62,14.6,43165.0,1118387.2,4621.43471,242
